pseudo_name,a_0,ecutwfc,ecutrho_r,degauss,mixing_beta,conv_thr_o,n_k_points,cell_volume,pressure,total_energy,n_it,sim_time
Al.pz-vbc.UPF,7.38241206030151,60,4,0.02,0.7,-4,8,100.5854,31.87,-4.19062594,3,2.2068452835083
Al.pz-vbc.UPF,7.38442211055276,60,4,0.02,0.7,-4,8,100.6676,31.07,-4.19064359,3,2.23235416412354
Al.pz-vbc.UPF,7.38643216080402,60,4,0.02,0.7,-4,8,100.7498,30.27,-4.1906608,3,2.26167225837708
Al.pz-vbc.UPF,7.38844221105528,60,4,0.02,0.7,-4,8,100.8321,29.47,-4.19067756,3,2.34370040893555
Al.pz-vbc.UPF,7.39045226130653,60,4,0.02,0.7,-4,8,100.9144,28.67,-4.19069389,3,2.22361516952515
Al.pz-vbc.UPF,7.39246231155779,60,4,0.02,0.7,-4,8,100.9967,27.87,-4.19070979,3,2.24682378768921
Al.pz-vbc.UPF,7.39447236180905,60,4,0.02,0.7,-4,8,101.0791,27.08,-4.19072524,3,2.22107338905334
Al.pz-vbc.UPF,7.3964824120603,60,4,0.02,0.7,-4,8,101.1616,26.29,-4.19074027,3,2.38522696495056
Al.pz-vbc.UPF,7.39849246231156,60,4,0.02,0.7,-4,8,101.2441,25.51,-4.19075486,3,2.31822371482849
Al.pz-vbc.UPF,7.40050251256281,60,4,0.02,0.7,-4,8,101.3267,24.73,-4.19076903,3,2.39968156814575
Al.pz-vbc.UPF,7.40251256281407,60,4,0.02,0.7,-4,8,101.4092,23.95,-4.19078275,3,2.36341381072998
Al.pz-vbc.UPF,7.40452261306533,60,4,0.02,0.7,-4,8,101.4919,23.17,-4.19079605,3,2.30477547645569
Al.pz-vbc.UPF,7.40653266331658,60,4,0.02,0.7,-4,8,101.5745,22.4,-4.19080892,3,2.36126184463501
Al.pz-vbc.UPF,7.40854271356784,60,4,0.02,0.7,-4,8,101.6573,21.63,-4.19082137,3,2.30357956886291
Al.pz-vbc.UPF,7.4105527638191,60,4,0.02,0.7,-4,8,101.74,20.87,-4.19083339,3,2.27133536338806
Al.pz-vbc.UPF,7.41256281407035,60,4,0.02,0.7,-4,8,101.8228,20.1,-4.19084498,3,2.21727180480957
Al.pz-vbc.UPF,7.41457286432161,60,4,0.02,0.7,-4,8,101.9057,19.34,-4.19085615,3,2.21660542488098
Al.pz-vbc.UPF,7.41658291457287,60,4,0.02,0.7,-4,8,101.9886,18.58,-4.1908669,3,2.28724312782288
Al.pz-vbc.UPF,7.41859296482412,60,4,0.02,0.7,-4,8,102.0715,17.82,-4.19087722,3,2.18739604949951
Al.pz-vbc.UPF,7.42060301507538,60,4,0.02,0.7,-4,8,102.1545,17.07,-4.19088713,3,2.29196000099182
Al.pz-vbc.UPF,7.42261306532663,60,4,0.02,0.7,-4,8,102.2376,16.32,-4.19089662,3,2.22310614585876
Al.pz-vbc.UPF,7.42462311557789,60,4,0.02,0.7,-4,8,102.3206,15.58,-4.19090569,3,2.25791954994202
Al.pz-vbc.UPF,7.42663316582915,60,4,0.02,0.7,-4,8,102.4038,14.83,-4.19091435,3,2.27413892745972
Al.pz-vbc.UPF,7.4286432160804,60,4,0.02,0.7,-4,8,102.4869,14.1,-4.19092259,3,2.23072934150696
Al.pz-vbc.UPF,7.43065326633166,60,4,0.02,0.7,-4,8,102.5701,13.35,-4.19093041,3,2.25240683555603
Al.pz-vbc.UPF,7.43266331658291,60,4,0.02,0.7,-4,8,102.6534,12.62,-4.19093782,3,2.27958846092224
Al.pz-vbc.UPF,7.43467336683417,60,4,0.02,0.7,-4,8,102.7367,11.89,-4.19094482,3,2.25847315788269
Al.pz-vbc.UPF,7.43668341708543,60,4,0.02,0.7,-4,8,102.8201,11.15,-4.19095141,3,2.3575382232666
Al.pz-vbc.UPF,7.43869346733668,60,4,0.02,0.7,-4,8,102.9034,10.43,-4.19095759,3,2.30981254577637
Al.pz-vbc.UPF,7.44070351758794,60,4,0.02,0.7,-4,8,102.9869,9.71,-4.19096337,3,2.25510883331299
Al.pz-vbc.UPF,7.4427135678392,60,4,0.02,0.7,-4,8,103.0704,8.98,-4.19096873,3,2.30409789085388
Al.pz-vbc.UPF,7.44472361809045,60,4,0.02,0.7,-4,8,103.1539,8.27,-4.19097369,3,2.34395670890808
Al.pz-vbc.UPF,7.44673366834171,60,4,0.02,0.7,-4,8,103.2375,7.55,-4.19097825,3,2.34425282478333
Al.pz-vbc.UPF,7.44874371859297,60,4,0.02,0.7,-4,8,103.3211,6.84,-4.1909824,3,2.40244436264038
